2019-01-24 09:05:24 
2019-06-18 23:43:34 Copy file: /components/com_jshopping/controllers/addon_search_plus_plus.php
2019-06-18 23:43:34 Copy file: /components/com_jshopping/lang/addon_search_plus_plus/de-DE.php
2019-06-18 23:43:34 Copy file: /components/com_jshopping/lang/addon_search_plus_plus/en-GB.php
2019-06-18 23:43:34 Copy file: /components/com_jshopping/lang/addon_search_plus_plus/ru-RU.php
2019-06-18 23:43:34 Copy file: /components/com_jshopping/lib/addon_search_plus_plus/addon_corext.php
2019-06-18 23:43:34 Copy file: /components/com_jshopping/lib/addon_search_plus_plus/autoload.php
2019-06-18 23:43:34 Copy file: /components/com_jshopping/lib/addon_search_plus_plus/proto.php
2019-06-18 23:43:34 Copy file: /components/com_jshopping/lib/addon_search_plus_plus/singleton.php
2019-06-18 23:43:34 Copy file: /components/com_jshopping/models/addon_search_plus_plus.php
2019-06-18 23:43:34 Copy file: /modules/mod_addon_search_plus_plus/mod_addon_search_plus_plus.php
2019-06-18 23:43:34 Copy file: /modules/mod_addon_search_plus_plus/mod_addon_search_plus_plus.xml
2019-06-18 23:43:34 Copy file: /modules/mod_addon_search_plus_plus/css/module.css
2019-06-18 23:43:34 Copy file: /modules/mod_addon_search_plus_plus/images/loading.gif
2019-06-18 23:43:34 Copy file: /modules/mod_addon_search_plus_plus/js/module.js
2019-06-18 23:43:34 Copy file: /modules/mod_addon_search_plus_plus/language/de-DE/de-DE.mod_addon_search_plus_plus.ini
2019-06-18 23:43:34 Copy file: /modules/mod_addon_search_plus_plus/language/en-GB/en-GB.mod_addon_search_plus_plus.ini
2019-06-18 23:43:34 Copy file: /modules/mod_addon_search_plus_plus/language/ru-RU/ru-RU.mod_addon_search_plus_plus.ini
2019-06-18 23:43:34 Copy file: /modules/mod_addon_search_plus_plus/tmpl/default.php
2019-06-18 23:43:34 Copy file: /modules/mod_addon_search_plus_plus/tmpl/result.php
2019-06-18 23:43:34 Copy file: /plugins/system/addon_search_plus_plus/addon_search_plus_plus.php
2019-06-18 23:43:34 Copy file: /plugins/system/addon_search_plus_plus/addon_search_plus_plus.xml
2019-09-04 13:26:17 
Start install: C:\xampp\htdocs\printervoronezh\public_html\tmp\shipping addon_cdek.rar IP:178.155.104.31 UID:142
2019-09-04 13:26:44 
Start install: C:\xampp\htdocs\printervoronezh\public_html\tmp\shipping addon_cdek.zip IP:178.155.104.31 UID:142
2019-09-04 13:26:44 Copy file: /shipping addon/update.sql
2019-09-04 13:26:44 Copy file: /shipping addon/components/com_jshopping/shippings/sm_cdek/configform.php
2019-09-04 13:26:44 Copy file: /shipping addon/components/com_jshopping/shippings/sm_cdek/shippingpriceform.php
2019-09-04 13:26:44 Copy file: /shipping addon/components/com_jshopping/shippings/sm_cdek/sm_cdek.php
